Date,StockCode,ProductName,DailyDemand,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Demand_Lag_1,Demand_Lag_2,Demand_Lag_3,Demand_Lag_7,Demand_Lag_14,Demand_Lag_30,Demand_RollingMean_7,Demand_RollingStd_7,Demand_RollingMean_14,Demand_RollingStd_14,Demand_RollingMean_30,Demand_RollingStd_30
2011-01-19,85123A,WHITE HANGING HEART T-LIGHT HOLDER,271.0,2011,1,19,2,3,1,19,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,18.0,174.0,23.0,80.0,304.0,83.0,83.0,103.5245542532463,313.5,812.8923431417358,162.2,565.620221069543
2011-01-20,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39.0,2011,1,20,3,3,1,20,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,271.0,18.0,174.0,6.0,171.0,36.0,87.71428571428571,100.12944003590933,304.07142857142856,815.4338594397947,162.3,565.5974046421458
2011-01-21,85123A,WHITE HANGING HEART T-LIGHT HOLDER,63.0,2011,1,21,4,3,1,21,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,39.0,271.0,18.0,89.0,334.0,24.0,84.0,100.55512584315797,284.7142857142857,817.8816379075724,163.6,565.3133156291176
2011-01-22,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,1,22,5,3,1,22,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,63.0,39.0,271.0,0.0,0.0,47.0,84.0,100.55512584315797,284.7142857142857,817.8816379075724,162.03333333333333,565.7125798393613
2011-01-23,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47.0,2011,1,23,6,3,1,23,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,63.0,39.0,23.0,97.0,0.0,87.42857142857143,98.51710028020032,281.14285714285717,818.8729456386387,163.6,565.3133156291176
2011-01-24,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8.0,2011,1,24,0,4,1,24,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,47.0,0.0,63.0,174.0,12.0,0.0,63.714285714285715,94.08456176177238,280.85714285714283,818.9747678223489,163.86666666666667,565.2353634477889
2011-01-25,85123A,WHITE HANGING HEART T-LIGHT HOLDER,92.0,2011,1,25,1,4,1,25,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,8.0,47.0,0.0,18.0,3114.0,0.0,74.28571428571429,92.23107626267532,65.0,76.46215755824224,166.93333333333334,564.5648268163374
2011-01-26,85123A,WHITE HANGING HEART T-LIGHT HOLDER,177.0,2011,1,26,2,4,1,26,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,92.0,8.0,47.0,271.0,80.0,0.0,60.857142857142854,60.04284184765789,71.92857142857143,82.11199133426885,172.83333333333334,563.6843139090589
2011-01-27,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64.0,2011,1,27,3,4,1,27,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,177.0,92.0,8.0,39.0,6.0,0.0,64.42857142857143,59.26454010861567,76.07142857142857,79.96486178865716,174.96666666666667,563.1284831241865
2011-01-28,85123A,WHITE HANGING HEART T-LIGHT HOLDER,67.0,2011,1,28,4,4,1,28,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,64.0,177.0,92.0,63.0,89.0,0.0,65.0,59.26775402077143,74.5,79.90739832889211,177.2,562.5432029385955
2011-01-29,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,1,29,5,4,1,29,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,67.0,64.0,177.0,0.0,0.0,0.0,65.0,59.26775402077143,74.5,79.90739832889211,177.2,562.5432029385955
2011-01-30,85123A,WHITE HANGING HEART T-LIGHT HOLDER,123.0,2011,1,30,6,4,1,30,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,67.0,64.0,47.0,23.0,0.0,75.85714285714286,62.30416939346455,81.64285714285714,79.4176953182995,181.3,561.6547074002208
2011-01-31,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28.0,2011,1,31,0,5,1,31,0,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,123.0,0.0,67.0,8.0,174.0,0.0,78.71428571428571,59.04719661907269,71.21428571428571,75.86341833689123,182.23333333333332,561.366232620414
2011-02-01,85123A,WHITE HANGING HEART T-LIGHT HOLDER,194.0,2011,2,1,1,5,1,32,0,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,28.0,123.0,0.0,92.0,18.0,0.0,93.28571428571429,73.65168992339164,83.78571428571429,80.78954480284234,188.7,560.3110066185842
2011-02-02,85123A,WHITE HANGING HEART T-LIGHT HOLDER,219.0,2011,2,2,2,5,1,33,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,194.0,28.0,123.0,177.0,271.0,0.0,99.28571428571429,82.756096020604,80.07142857142857,72.26603020008115,196.0,559.1932612686566
2011-02-03,85123A,WHITE HANGING HEART T-LIGHT HOLDER,59.0,2011,2,3,3,5,1,34,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,219.0,194.0,28.0,64.0,39.0,66.0,98.57142857142857,83.13213807518956,81.5,71.58615035799063,195.76666666666668,559.2508340649113
2011-02-04,85123A,WHITE HANGING HEART T-LIGHT HOLDER,42.0,2011,2,4,4,5,1,35,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,59.0,219.0,194.0,67.0,63.0,304.0,95.0,85.22519189379004,80.0,72.22081523941746,187.03333333333333,559.5480000570248
2011-02-05,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,2,5,5,5,1,36,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,42.0,59.0,219.0,0.0,0.0,171.0,95.0,85.22519189379004,80.0,72.22081523941746,181.33333333333334,560.586966604145
2011-02-06,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35.0,2011,2,6,6,5,1,37,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,42.0,59.0,123.0,47.0,334.0,82.42857142857143,86.88087081910331,79.14285714285714,72.71213753600472,171.36666666666667,560.4370513320359
2011-02-07,85123A,WHITE HANGING HEART T-LIGHT HOLDER,66.0,2011,2,7,0,6,1,38,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,35.0,0.0,42.0,28.0,8.0,0.0,87.85714285714286,84.05440415078118,83.28571428571429,69.94660443886745,173.56666666666666,559.8704088560527
2011-02-08,85123A,WHITE HANGING HEART T-LIGHT HOLDER,151.0,2011,2,8,1,6,1,39,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,66.0,35.0,0.0,194.0,92.0,97.0,81.71428571428571,76.20961069251544,87.5,72.25143064859789,175.36666666666667,559.7025369650001
2011-02-09,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13.0,2011,2,9,2,6,1,40,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,151.0,66.0,35.0,219.0,177.0,12.0,52.285714285714285,49.42912193472688,75.78571428571429,69.88031369247109,175.4,559.6925017826521
2011-02-10,85123A,WHITE HANGING HEART T-LIGHT HOLDER,66.0,2011,2,10,3,6,1,41,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.0,151.0,66.0,59.0,64.0,3114.0,53.285714285714285,49.6578771385242,75.92857142857143,69.85640688167051,73.8,72.23925764310896
2011-02-11,85123A,WHITE HANGING HEART T-LIGHT HOLDER,209.0,2011,2,11,4,6,1,42,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,66.0,13.0,151.0,42.0,67.0,80.0,77.14285714285714,76.30078324505934,86.07142857142857,78.2633269906683,78.1,76.34375524898635
2011-02-12,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,2,12,5,6,1,43,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,209.0,66.0,13.0,0.0,0.0,6.0,77.14285714285714,76.30078324505934,86.07142857142857,78.2633269906683,77.9,76.54674028510784
2011-02-13,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2011,2,13,6,6,1,44,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,209.0,66.0,35.0,123.0,89.0,73.0,79.68270410404843,77.71428571428571,80.23851805847177,75.13333333333334,77.62408679382065
2011-02-14,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64.0,2011,2,14,0,7,1,45,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,6.0,0.0,209.0,66.0,28.0,0.0,72.71428571428571,79.71556578593312,80.28571428571429,79.09140629329124,77.26666666666667,76.35711620669149
2011-02-15,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12.0,2011,2,15,1,7,1,46,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,64.0,6.0,0.0,151.0,194.0,23.0,52.857142857142854,74.07750124346927,67.28571428571429,73.7390707118721,76.9,76.65252993103016
2011-02-16,85123A,WHITE HANGING HEART T-LIGHT HOLDER,203.0,2011,2,16,2,7,1,47,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,12.0,64.0,6.0,13.0,219.0,174.0,80.0,90.11289215940933,66.14285714285714,71.29015159393083,77.86666666666666,78.08869110287871
2011-02-17,85123A,WHITE HANGING HEART T-LIGHT HOLDER,50.0,2011,2,17,3,7,1,48,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,203.0,12.0,64.0,66.0,59.0,18.0,77.71428571428571,90.72800796100084,65.5,71.40001077353884,78.93333333333334,77.4587468996514
2011-02-18,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2011,2,18,4,7,1,49,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,50.0,203.0,12.0,209.0,42.0,271.0,48.714285714285715,72.3526417064696,62.92857142857143,72.94303814063915,70.1,69.50184815205716
2011-02-19,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,2,19,5,7,1,50,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6.0,50.0,203.0,0.0,0.0,39.0,48.714285714285715,72.3526417064696,62.92857142857143,72.94303814063915,68.8,70.46172842340499
2011-02-20,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28.0,2011,2,20,6,7,1,51,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,6.0,50.0,6.0,35.0,63.0,51.857142857142854,70.6456617479766,62.42857142857143,73.17283468790627,67.63333333333334,70.84976009660875
2011-02-21,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11.0,2011,2,21,0,8,1,52,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,28.0,0.0,6.0,64.0,66.0,0.0,44.285714285714285,71.95534329409756,58.5,74.43195136912178,68.0,70.51534438052
