Date,StockCode,ProductName,DailyDemand,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Demand_Lag_1,Demand_Lag_2,Demand_Lag_3,Demand_Lag_7,Demand_Lag_14,Demand_Lag_30,Demand_RollingMean_7,Demand_RollingStd_7,Demand_RollingMean_14,Demand_RollingStd_14,Demand_RollingMean_30,Demand_RollingStd_30
2010-12-11,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.3333333333333333,0.8333333333333333,0.9411764705882353,1.0,0.9450549450549451,1,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.048811817597944764,0.06037251123956326,0.04784842646114322,0.0,0.0,0.0,0.2839781746031746,0.08204000950642092,0.3840897852765333,0.17200487978177006,0.3390612689003114,0.2445479280256598
2010-12-12,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.01348747591522158,2010,0.9999999999999999,0.3666666666666667,1.0,0.9411764705882353,1.0,0.9478021978021979,1,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.0,0.048811817597944764,0.06037251123956326,0.06358381502890173,0.0,0.0,0.24528769841269837,0.08930007563505621,0.3586890830174167,0.17046302038933295,0.3118035493190261,0.2423557895223465
2010-12-13,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.09730250481695568,2010,0.9999999999999999,0.4,0.0,0.9607843137254901,1.0,0.9505494505494506,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.01348747591522158,0.0,0.048811817597944764,0.04367373153500321,0.0,0.0,0.2867063492063492,0.10342376354849563,0.3835249965132939,0.16992614095987066,0.3384551890536208,0.24159248122410995
2010-12-14,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.05940912010276172,2010,0.9999999999999999,0.43333333333333335,0.16666666666666666,0.9607843137254901,1.0,0.9532967032967034,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.09730250481695568,0.01348747591522158,0.0,0.10340398201669877,0.0,0.0,0.2527281746031746,0.08596682824250888,0.3853634415691446,0.16330020955102068,0.3404280407994812,0.23217206362124762
2010-12-15,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.03596660244059088,2010,0.9999999999999999,0.4666666666666667,0.3333333333333333,0.9607843137254901,1.0,0.9560439560439561,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.05940912010276172,0.09730250481695568,0.01348747591522158,0.04784842646114322,0.14161849710982657,0.0,0.24355158730158727,0.08662200334814675,0.33113565188725896,0.1346046100674166,0.33008666941807685,0.22547668710980087
2010-12-16,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.2536929993577392,2010,0.9999999999999999,0.5,0.5,0.9607843137254901,1.0,0.9587912087912088,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.03596660244059088,0.05940912010276172,0.09730250481695568,0.06037251123956326,0.09922928709055875,0.0,0.3928571428571428,0.22969027113464374,0.4104170100543927,0.2450556303256167,0.4259698720594305,0.34574268432190575
2010-12-17,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.010276172125883108,2010,0.9999999999999999,0.5333333333333333,0.6666666666666666,0.9607843137254901,1.0,0.9615384615384617,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.2536929993577392,0.03596660244059088,0.05940912010276172,0.048811817597944764,0.006422607578676943,0.0,0.3630952380952381,0.23762807181438636,0.41239492335585964,0.24415840879220121,0.40016022917627636,0.34295271321449927
2010-12-18,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.5666666666666667,0.8333333333333333,0.9607843137254901,1.0,0.9642857142857144,1,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.010276172125883108,0.2536929993577392,0.03596660244059088,0.0,0.0,0.0,0.3630952380952381,0.23762807181438636,0.41239492335585964,0.24415840879220121,0.3728160682349705,0.3424815103233019
2010-12-19,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.01348747591522158,2010,0.9999999999999999,0.6,1.0,0.9607843137254901,1.0,0.9670329670329672,1,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.0,0.010276172125883108,0.2536929993577392,0.01348747591522158,0.06358381502890173,0.0,0.3630952380952381,0.23762807181438636,0.38668205043678927,0.24856008965006643,0.353824098008124,0.33783990782927786
2010-12-20,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.02665382145150931,2010,0.9999999999999999,0.6333333333333333,0.0,0.9803921568627451,1.0,0.9697802197802199,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.01348747591522158,0.0,0.010276172125883108,0.09730250481695568,0.04367373153500321,0.0,0.30853174603174605,0.23767684944762738,0.3779462666886435,0.25011147284943175,0.34180767643417254,0.33097418952780916
2010-12-21,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.011560693641618497,2010,0.9999999999999999,0.6666666666666666,0.16666666666666666,0.9803921568627451,1.0,0.9725274725274726,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.02665382145150931,0.01348747591522158,0.0,0.05940912010276172,0.10340398201669877,0.0,0.27157738095238093,0.24199784427821308,0.3308059996703478,0.24777479688942022,0.3253935499086139,0.3268630685397461
2010-12-22,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0077071290944123304,2010,0.9999999999999999,0.7,0.3333333333333333,0.9803921568627451,1.0,0.9752747252747254,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.011560693641618497,0.02665382145150931,0.01348747591522158,0.03596660244059088,0.04784842646114322,0.0,0.24975198412698413,0.24564286216993458,0.31020273611340043,0.25121449057259976,0.3091209244737929,0.3234297267028293
2010-12-23,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.015093127809890815,2010,0.9999999999999999,0.7333333333333333,0.5,0.9803921568627451,1.0,0.9780219780219781,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.0077071290944123304,0.011560693641618497,0.02665382145150931,0.2536929993577392,0.06037251123956326,0.0,0.06547619047619048,0.021618820176176116,0.2869622548211637,0.25246528285378356,0.2967395790342551,0.318715916497657
2010-12-24,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.7666666666666667,0.6666666666666666,0.9803921568627451,1.0,0.9807692307692308,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.015093127809890815,0.0077071290944123304,0.011560693641618497,0.010276172125883108,0.048811817597944764,0.0,0.05753968253968254,0.024904797117164923,0.26190868633591563,0.2559234358295605,0.2805406520841932,0.31662221662973206
2010-12-25,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.8,0.8333333333333333,0.9803921568627451,1.0,0.9835164835164836,1,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.015093127809890815,0.0077071290944123304,0.0,0.0,0.0,0.05753968253968254,0.024904797117164923,0.26190868633591563,0.2559234358295605,0.2656376392901362,0.31431457876647284
2010-12-26,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.8333333333333334,1.0,0.9803921568627451,1.0,0.9862637362637363,1,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.015093127809890815,0.01348747591522158,0.01348747591522158,0.0,0.04712301587301587,0.02673335076574402,0.2549859897807813,0.2577680428939668,0.2518810120956221,0.31185447942444255
2010-12-27,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.8666666666666667,0.0,0.9999999999999999,1.0,0.989010989010989,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.02665382145150931,0.09730250481695568,0.0,0.026537698412698412,0.01733947974988661,0.20504367891874076,0.25175937733326503,0.23914339432292384,0.3092887451819036
2010-12-28,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.9,0.16666666666666666,0.9999999999999999,1.0,0.9917582417582419,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.011560693641618497,0.05940912010276172,0.0,0.01760912698412698,0.015933220890342804,0.17455084885445857,0.25154019714795256,0.22731560639113266,0.306653266070117
2010-12-29,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.9333333333333333,0.3333333333333333,0.9999999999999999,1.0,0.9945054945054946,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0077071290944123304,0.03596660244059088,0.0,0.011656746031746032,0.01525748792642546,0.1560903247074337,0.25272307947007,0.2163035279718787,0.30397567740229336
2010-12-30,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.9666666666666667,0.5,0.9999999999999999,1.0,0.9972527472527473,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,0.015093127809890815,0.2536929993577392,0.0,0.0,0.0,0.025877699027525965,0.03168624979677695,0.2060255881139084,0.3012773237957952
2010-12-31,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2010,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.010276172125883108,0.14161849710982657,0.0,0.0,0.020603263556947422,0.03188361618076958,0.1696244325216674,0.2845076514600461
2011-01-01,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.0,0.8333333333333333,0.9999999999999999,0.0,0.0,1,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,0.09922928709055875,0.0,0.0,0.020603263556947422,0.03188361618076958,0.14411886091621956,0.2783659259330522
2011-01-02,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.03333333333333333,1.0,0.9999999999999999,0.0,0.0027472527472527475,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.01348747591522158,0.006422607578676943,0.0,0.0,0.013680567001813089,0.030977659455959764,0.14246801485761457,0.27899828421485195
2011-01-03,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.06666666666666668,0.0,0.0,0.0,0.005494505494505494,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,0.0,0.0,0.02665382145150931,0.0,0.0,0.0,0.0,0.019317612354895364,0.14246801485761457,0.27899828421485195
2011-01-04,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.02119460500963391,2011,0.0,0.1,0.16666666666666666,0.0,0.0,0.008241758241758242,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.011560693641618497,0.06358381502890173,0.01636904761904762,0.021425408577533375,0.0049447832536673834,0.02575479026765146,0.13157243087082132,0.2770549937900401
2011-01-05,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.09762363519588953,2011,0.0,0.13333333333333333,0.3333333333333333,0.0,0.0,0.01098901098901099,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.02119460500963391,0.0,0.0,0.0,0.0077071290944123304,0.04367373153500321,0.09176587301587301,0.09743365804379608,0.05109609362122961,0.09949246017302829,0.14543953776310362,0.28491710600877285
2011-01-06,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.054913294797687855,2011,0.0,0.16666666666666669,0.5,0.0,0.0,0.013736263736263736,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.09762363519588953,0.02119460500963391,0.0,0.0,0.015093127809890815,0.10340398201669877,0.1341765873015873,0.10174622425402353,0.07153453106972146,0.10963441738276816,0.13297565002063558,0.27638041866733054
2011-01-07,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.10725754656390493,2011,0.0,0.2,0.6666666666666666,0.0,0.0,0.016483516483516484,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.054913294797687855,0.09762363519588953,0.02119460500963391,0.0,0.0,0.04784842646114322,0.21701388888888887,0.1255429765485669,0.12658645129388496,0.14461573115883464,0.14824597606273215,0.2864319083333031
2011-01-08,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.23333333333333334,0.8333333333333333,0.0,0.0,0.019230769230769232,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.10725754656390493,0.054913294797687855,0.09762363519588953,0.0,0.0,0.06037251123956326,0.21701388888888887,0.1255429765485669,0.12658645129388496,0.14461573115883464,0.13272802311184484,0.2864251069899085
2011-01-09,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.03114964675658317,2011,0.0,0.26666666666666666,1.0,0.0,0.0,0.02197802197802198,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.10725754656390493,0.054913294797687855,0.0,0.0,0.048811817597944764,0.24107142857142858,0.11735044879579785,0.14257458381407617,0.14326988975710503,0.128188196450681,0.2857348169888501
2011-01-10,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0038535645472061652,2011,0.0,0.3,0.0,0.0196078431372549,0.0,0.024725274725274728,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.03114964675658317,0.0,0.10725754656390493,0.0,0.0,0.0,0.24404761904761907,0.1156571401410833,0.14455249711554313,0.1426569368335772,0.129178704085844,0.28537280615103033
2011-01-11,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.9999999999999999,2011,0.0,0.3333333333333333,0.16666666666666666,0.0196078431372549,0.0,0.027472527472527476,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0038535645472061652,0.03114964675658317,0.0,0.02119460500963391,0.0,0.01348747591522158,1.0,0.9677428184906105,0.6578209988462174,1.0,0.38274865868757735,0.9983027034595048
2011-01-12,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.02569043031470777,2011,0.0,0.3666666666666667,0.3333333333333333,0.0196078431372549,0.0,0.03021978021978022,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9999999999999999,0.0038535645472061652,0.03114964675658317,0.09762363519588953,0.0,0.09730250481695568,0.9444444444444444,0.9781593223829989,0.6710070875226637,0.9976591575051212,0.3643417251341313,0.9982220713012949
2011-01-13,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0019267822736030826,2011,0.0,0.4,0.5,0.0196078431372549,0.0,0.032967032967032975,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.02569043031470777,0.9999999999999999,0.0038535645472061652,0.054913294797687855,0.0,0.05940912010276172,0.9035218253968254,0.9873187071112696,0.6719960441733971,0.9974558085194175,0.3495666529096162,0.9998153954334533
2011-01-14,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.028580603725112393,2011,0.0,0.43333333333333335,0.6666666666666666,0.0196078431372549,0.0,0.03571428571428572,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0019267822736030826,0.02569043031470777,0.9999999999999999,0.10725754656390493,0.0,0.03596660244059088,0.8427579365079365,0.9961701807311982,0.6866655678259437,0.99482452091606,0.34766817994222043,1.0
2011-01-15,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.4666666666666667,0.8333333333333333,0.0196078431372549,0.0,0.03846153846153847,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.028580603725112393,0.0019267822736030826,0.02569043031470777,0.0,0.0,0.2536929993577392,0.8427579365079365,0.9961701807311982,0.6866655678259437,0.99482452091606,0.2824597606273215,0.9809410960369939
2011-01-16,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.007385998715478484,2011,0.0,0.5,1.0,0.0196078431372549,0.0,0.041208791208791215,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.028580603725112393,0.0019267822736030826,0.03114964675658317,0.0,0.010276172125883108,0.8244047619047619,1.0,0.690456568320422,0.9940454971732043,0.2817168799009493,0.981058582159828
2011-01-17,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0558766859344894,2011,0.0,0.5333333333333333,0.0,0.0392156862745098,0.0,0.04395604395604396,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.007385998715478484,0.0,0.028580603725112393,0.0038535645472061652,0.0,0.0,0.8645833333333333,0.9921329896349396,0.7191363111916929,0.9895098224058435,0.29607924061081303,0.9798295233968113
2011-01-18,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005780346820809248,2011,0.0,0.5666666666666667,0.16666666666666666,0.0392156862745098,0.0,0.04670329670329671,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0558766859344894,0.007385998715478484,0.0,0.9999999999999999,0.02119460500963391,0.01348747591522158,0.09672619047619048,0.05404534430594288,0.711224657985825,0.9910373235203999,0.294098225340487,0.9801501213351191
2011-01-19,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.08702633269107257,2011,0.0,0.6,0.3333333333333333,0.0392156862745098,0.0,0.049450549450549455,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.005780346820809248,0.0558766859344894,0.007385998715478484,0.02569043031470777,0.09762363519588953,0.02665382145150931,0.1440972222222222,0.0889155186843185,0.7057853964067909,0.9911408113264454,0.30961617829137433,0.9805064907476669
2011-01-20,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.012524084778420038,2011,0.0,0.6333333333333333,0.5,0.0392156862745098,0.0,0.05219780219780221,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.08702633269107257,0.005780346820809248,0.0558766859344894,0.0019267822736030826,0.054913294797687855,0.011560693641618497,0.15228174603174602,0.0859995115224953,0.6840283500906544,0.9942396232994083,0.3098638052001651,0.9804669383159728
2011-01-21,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.02023121387283237,2011,0.0,0.6666666666666666,0.6666666666666666,0.0392156862745098,0.0,0.05494505494505495,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.012524084778420038,0.08702633269107257,0.005780346820809248,0.028580603725112393,0.10725754656390493,0.0077071290944123304,0.14583333333333331,0.08636512598585706,0.6393604746991924,0.9972241429064256,0.31308295501444494,0.9799744680844498
2011-01-22,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.7,0.8333333333333333,0.0392156862745098,0.0,0.0576923076923077,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.02023121387283237,0.012524084778420038,0.08702633269107257,0.0,0.0,0.015093127809890815,0.14583333333333331,0.08636512598585706,0.6393604746991924,0.9972241429064256,0.30920346677672306,0.9806665953017669
2011-01-23,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.015093127809890815,2011,0.0,0.7333333333333333,1.0,0.0392156862745098,0.0,0.060439560439560454,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.02023121387283237,0.012524084778420038,0.007385998715478484,0.03114964675658317,0.0,0.15178571428571427,0.0846146997094107,0.6311191692764135,0.9984328214690085,0.31308295501444494,0.9799744680844498
2011-01-24,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.002569043031470777,2011,0.0,0.7666666666666667,0.0,0.058823529411764705,0.0,0.06318681318681318,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.015093127809890815,0.0,0.02023121387283237,0.0558766859344894,0.0038535645472061652,0.0,0.11061507936507936,0.08080766606123749,0.6304598648425911,0.9985569708998956,0.313743293437887,0.9798393374492398
2011-01-25,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.029543994861913937,2011,0.0,0.8,0.16666666666666666,0.058823529411764705,0.0,0.06593406593406594,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.002569043031470777,0.015093127809890815,0.0,0.005780346820809248,0.9999999999999999,0.0,0.12896825396825398,0.07921573817789758,0.13235536508983023,0.09322853821595524,0.32133718530747013,0.978676957649276
2011-01-26,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.05684007707129094,2011,0.0,0.8333333333333334,0.3333333333333333,0.058823529411764705,0.0,0.06868131868131869,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.029543994861913937,0.002569043031470777,0.015093127809890815,0.08702633269107257,0.02569043031470777,0.0,0.10565476190476189,0.0515697987272193,0.14834349761002144,0.1001172497161621,0.33594717292612475,0.977150582550555
2011-01-27,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.020552344251766216,2011,0.0,0.8666666666666667,0.5,0.058823529411764705,0.0,0.07142857142857142,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.05684007707129094,0.029543994861913937,0.002569043031470777,0.012524084778420038,0.0019267822736030826,0.0,0.11185515873015872,0.05090132830183057,0.15790341190044505,0.09749930437836292,0.34122988031366075,0.9761870461138726
2011-01-28,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.021515735388567755,2011,0.0,0.9,0.6666666666666666,0.058823529411764705,0.0,0.07417582417582418,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.020552344251766216,0.05684007707129094,0.029543994861913937,0.02023121387283237,0.028580603725112393,0.0,0.11284722222222221,0.05090408867755396,0.1542772375144223,0.097429240512448,0.3467602146099876,0.9751724589412416
2011-01-29,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0,2011,0.0,0.9333333333333333,0.8333333333333333,0.058823529411764705,0.0,0.07692307692307693,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.021515735388567755,0.020552344251766216,0.05684007707129094,0.0,0.0,0.0,0.11284722222222221,0.05090408867755396,0.1542772375144223,0.097429240512448,0.3467602146099876,0.9751724589412416
